transcriptID,part1,part2,part3,rest,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,transcriptID_trim
TRINITY_DN85238_c0_g1,TRINITY_DN85238_c0_g1,NA,NA,NA,144.920031659423,-2.74826298417323,0.579089332529965,-4.74583597001594,2.07646938018015e-06,0.000527670421301493,TRINITY_DN85238_c0_g1::NA
TRINITY_DN144725_c0_g1,TRINITY_DN144725_c0_g1,NA,NA,NA,49.4017057308555,1.67363537388195,0.353586220422736,4.73331616792363,2.20881016271828e-06,0.000554697196863345,TRINITY_DN144725_c0_g1::NA
TRINITY_DN133159_c0_g6,TRINITY_DN133159_c0_g6,NA,NA,NA,198.385647693327,-0.984372267944728,0.208227487027335,-4.72738869396,2.27425656912763e-06,0.000558003226719521,TRINITY_DN133159_c0_g6::NA
TRINITY_DN140540_c0_g5,TRINITY_DN140540_c0_g5,NA,NA,NA,1232.48108342113,2.42474744192374,0.512845135269478,4.72803050115634,2.26708135062337e-06,0.000558003226719521,TRINITY_DN140540_c0_g5::NA
TRINITY_DN134271_c5_g5,TRINITY_DN134271_c5_g5,NA,NA,NA,49.811850531523,2.10917355989838,0.44822102688388,4.70565509735624,2.53052032151354e-06,0.0006138237134435,TRINITY_DN134271_c5_g5::NA
TRINITY_DN129890_c0_g4,TRINITY_DN129890_c0_g4,NA,NA,NA,158.332891343391,-2.23283261102485,0.474851832793198,-4.70216698520623,2.57414840379773e-06,0.000613896401672549,TRINITY_DN129890_c0_g4::NA
TRINITY_DN141536_c2_g1,TRINITY_DN141536_c2_g1,NA,NA,NA,168.318054316048,2.0326780655277,0.432596238730321,4.69878811589682,2.61709793648468e-06,0.000613896401672549,TRINITY_DN141536_c2_g1::NA
TRINITY_DN142747_c0_g1,TRINITY_DN142747_c0_g1,NA,NA,NA,91.9913965323571,2.68853130656978,0.572136981878529,4.69910422105975,2.61305087353957e-06,0.000613896401672549,TRINITY_DN142747_c0_g1::NA
TRINITY_DN146136_c2_g7,TRINITY_DN146136_c2_g7,NA,NA,NA,776.393940034893,-0.791839298833007,0.169268667556173,-4.67800278849734,2.89682608116372e-06,0.000672126625310009,TRINITY_DN146136_c2_g7::NA
TRINITY_DN140045_c0_g1,TRINITY_DN140045_c0_g1,NA,NA,NA,132.669785549656,2.13124429678839,0.456440379432749,4.6692720294314,3.02268913015089e-06,0.000693788410453772,TRINITY_DN140045_c0_g1::NA
TRINITY_DN138845_c0_g1,TRINITY_DN138845_c0_g1,NA,NA,NA,286.242644013896,2.36783977413344,0.508892006917077,4.65293174573143,3.27248593816097e-06,0.000743132817404086,TRINITY_DN138845_c0_g1::NA
TRINITY_DN113400_c1_g5,TRINITY_DN113400_c1_g5,NA,NA,NA,258.795671785675,3.00664167351867,0.64803312058546,4.63964198435157,3.49013279126857e-06,0.000768274591957736,TRINITY_DN113400_c1_g5::NA
TRINITY_DN137747_c0_g3,TRINITY_DN137747_c0_g3,NA,NA,NA,50.7959246575529,1.77267262951138,0.382011996091553,4.64035854278917,3.47805192445125e-06,0.000768274591957736,TRINITY_DN137747_c0_g3::NA
TRINITY_DN143919_c1_g2,TRINITY_DN143919_c1_g2,NA,NA,NA,332.634461114282,1.98560699759492,0.427971259196293,4.63958024032685,3.49117564976578e-06,0.000768274591957736,TRINITY_DN143919_c1_g2::NA
TRINITY_DN151272_c1_g6,TRINITY_DN151272_c1_g6,NA,NA,NA,783.738419711383,1.04824135146569,0.227150127002775,4.61475133338968,3.935662458683e-06,0.000857251539214768,TRINITY_DN151272_c1_g6::NA
